Store Number,Country,Ownership Type,Latitude,Longitude,Street Address,City,State/Province,Timezone,Year
56096-289638,AE,Licensed,25.104321,55.201419,Barsha 1,Dubai,DU,GMT+04:00 Asia/Dubai,2021
63227-297732,AE,Licensed,25.110489,55.185525,Al Barsha,Dubai,DU,GMT+04:00 Asia/Dubai,2021
15976-165685,AE,Licensed,25.099555,55.204816,"Al Barsha 3, Street 2321",Dubai,DU,GMT+04:00 Asia/Dubai,2021
29311-253249,AE,Licensed,25.121773,55.163079,"Central park , DIFC",Dubai,DU,GMT+04:00 Asia/Dubai,2021
29218-253009,AE,Licensed,25.105943,55.180592,"Dubai ,   Design District",Dubai,DU,GMT+04:00 Asia/Dubai,2021
49593-270100,AE,Licensed,25.133931,55.151772,"La Mer, Dubai, UAE",Dubai,DU,GMT+04:00 Asia/Dubai,2021
54218-285704,AE,Licensed,25.115648,55.163795,Financial Centre Road,Dubai,DU,GMT+04:00 Asia/Dubai,2021
61125-294448,AE,Licensed,25.114732,55.164715,Mall 6,Dubai,DU,GMT+04:00 Asia/Dubai,2021
63475-297063,AE,Licensed,25.097185,55.18106,Tecom,Dubai,DU,GMT+04:00 Asia/Dubai,2021
51430-278405,AE,Licensed,25.092527,55.186098,"Al Barsha 3rd, Hessa Street, Dubai UAE",Dubai,DU,GMT+04:00 Asia/Dubai,2021
34346-97779,AE,Licensed,25.102801,55.162898,"Block 18, Jumeirah Road",Dubai,DU,GMT+04:00 Asia/Dubai,2021
32117-116426,AE,Licensed,25.0955,55.167252,Dubai Marina after Mall of Emirates,Dubai,DU,GMT+04:00 Asia/Dubai,2021
63390-293604,AE,Licensed,25.113535,55.139666,Palm Street,Dubai,DU,GMT+04:00 Asia/Dubai,2021
50249-273632,AE,Licensed,25.111265,55.141366,"golden mile, Dubai.",Dubai,DU,GMT+04:00 Asia/Dubai,2021
34315-87671,AE,Licensed,25.084243,55.15009,Sheik Zayed,Dubai,DU,GMT+04:00 Asia/Dubai,2021
32457-106838,AE,Licensed,25.08074,55.13897,Jumeirah Beach Residence,Dubai,DU,GMT+04:00 Asia/Dubai,2021
1968-136466,AE,Licensed,25.07641,55.140511,Sheikh Zayed Road,Dubai,DU,GMT+04:00 Asia/Dubai,2021
32571-107873,AE,Licensed,25.077092,55.135592,Jumeirah Beach Residence,Dubai,DU,GMT+04:00 Asia/Dubai,2021
32523-106836,AE,Licensed,25.076871,55.133298,Jumeirah Beach Residence,Dubai,DU,GMT+04:00 Asia/Dubai,2021
61822-296197,AE,Licensed,25.075708,55.130471,JBR,Dubai,DU,GMT+04:00 Asia/Dubai,2021
32476-106835,AE,Licensed,25.07181,55.12975,Jumeirah Beach Residence,Dubai,DU,GMT+04:00 Asia/Dubai,2021
52330-281509,AE,Licensed,25.060949,55.128946,"Sheikh Zayed Road, Dubai, UAE",Dubai,DU,GMT+04:00 Asia/Dubai,2021
56902-289927,AE,Licensed,25.114172,55.138616,Jumeriah,dubai,DU,GMT+04:00 Asia/Dubai,2021
31002-101076,AE,Licensed,25.05399,55.171172,"Springs 1, Beside Spinneys Supermarket",Dubai,DU,GMT+04:00 Asia/Dubai,2021
65721-299423,AE,Licensed,25.038868,55.165917,UAE Dubai Club House Jumeirah,Dubai,DU,GMT+04:00 Asia/Dubai,2021
34336-97974,AE,Licensed,25.0445,55.120305,Jebel Ali Gardens,Dubai,DU,GMT+04:00 Asia/Dubai,2021
34337-97975,AE,Licensed,25.04449,55.120295,Jebel Ali Gardens,Dubai,DU,GMT+04:00 Asia/Dubai,2021
57960-291396,AE,Licensed,25.126527,55.123195,Palm Street,Dubai,DU,GMT+04:00 Asia/Dubai,2021
7073-204444,AE,Licensed,25.126962,55.119732,Palm Jumeirah,Dubai,DU,GMT+04:00 Asia/Dubai,2021
34335-97976,AE,Licensed,25.04063,55.12131,The Gardens,Dubai,DU,GMT+04:00 Asia/Dubai,2021
32741-141410,AE,Licensed,25.132344,55.118461,Dubai Palm Island,Dubai,DU,GMT+04:00 Asia/Dubai,2021
52493-282328,AE,Licensed,25.03489,55.113279,"Springs Village, Springs, Dubai",Dubai,DU,GMT+04:00 Asia/Dubai,2021
65076-299361,AE,Licensed,25.065267,55.214665,Hessa Street,Dubai,DU,GMT+04:00 Asia/Dubai,2021
63122-297731,AE,Licensed,25.023,55.143559,Motor City,Dubai,DU,GMT+04:00 Asia/Dubai,2021
26471-239345,AE,Licensed,25.031677,55.18999,MBU to provide,Dubai,DU,GMT+04:00 Asia/Dubai,2021
54134-286401,AE,Licensed,25.051549,55.214023,The Villa Community,Dubai,DU,GMT+04:00 Asia/Dubai,2021
48588-263631,AE,Licensed,25.07082,55.234026,"silicon oasis, Dubai, UAE.",Dubai,DU,GMT+04:00 Asia/Dubai,2021
22125-218025,AE,Licensed,24.997867,55.175754,Dubai Investment Park,Dubai,DU,GMT+04:00 Asia/Dubai,2021
55897-289052,AE,Licensed,25.046803,55.242369,The First Avenue Mall - Motorcity,Dubai,DU,GMT+04:00 Asia/Dubai,2021
59661-293403,AE,Licensed,25.042891,55.240865,Detroit Road,Dubai,DU,GMT+04:00 Asia/Dubai,2021
4141-147544,AE,Licensed,25.046226,55.24268,near Fox Hill 2,Dubai,DU,GMT+04:00 Asia/Dubai,2021
51614-278844,AE,Licensed,25.053416,55.254315,Shorooq Community Center,Dubai,DU,GMT+04:00 Asia/Dubai,2021
34262-62540,AE,Licensed,24.475984,54.321883,Marina Mall,Abu Dhabi,AZ,GMT+04:00 Asia/Dubai,2021
20424-205466,AE,Licensed,24.464157,54.328719,Corniche Street,Abu Dhabi,AZ,GMT+04:00 Asia/Dubai,2021
63293-297804,AE,Licensed,24.467782,54.338382,Zayed The First St,Abu Dhabi,AZ,GMT+04:00 Asia/Dubai,2021
17127-178586,AE,Licensed,24.46878,54.339967,"Khaldiya Area, Abu Dhabi Island",Abu Dhabi,AZ,GMT+04:00 Asia/Dubai,2021
29560-238539,AE,Licensed,24.466436,54.33966,"Corniche  Road , Abu Dhabi",Abu Dhabi,AZ,GMT+04:00 Asia/Dubai,2021
61824-296013,AE,Licensed,24.467584,54.341602,Zayed The First St,Abu Dhabi,AZ,GMT+04:00 Asia/Dubai,2021
57961-289928,AE,Licensed,24.478393,54.348226,Corniche Street,Abu Dhabi,AZ,GMT+04:00 Asia/Dubai,2021
56384-290264,AE,Licensed,24.453045,54.311195,Zayed Street,Aby Dhabi,AZ,GMT+04:00 Asia/Dubai,2021
32239-100001,AE,Licensed,24.470337,54.351749,Street no. 26 of Khalidiya Area,Abu Dhabi,AZ,GMT+04:00 Asia/Dubai,2021
1935-141406,AE,Licensed,24.479704,54.353567,Khalidiya Area Khalidiya street,Abu Dhabi,AZ,GMT+04:00 Asia/Dubai,2021
18837-193244,AE,Licensed,24.487284,54.357749,2nd street,Dubai,DU,GMT+04:00 Asia/Dubai,2021
34260-17877,AE,Licensed,24.490072,54.363083,Hamdan Street,Abu Dhabi,AZ,GMT+04:00 Asia/Dubai,2021
32029-110804,AE,Licensed,24.477139,54.372518,"Street No.4, Muroor Road",Abu Dhabi,AZ,GMT+04:00 Asia/Dubai,2021
31719-103601,AE,Licensed,24.47024,54.37276,11th Street,Abu Dhabi,AZ,GMT+04:00 Asia/Dubai,2021
51436-278404,AE,Licensed,24.47025,54.372777,Hazza Bin Zayed/Sheikh Rashid Bin Saeed,Abu Dhabi,AZ,GMT+04:00 Asia/Dubai,2021
1897-120044,AE,Licensed,24.489096,54.37411,3th street Abudhabi Al Najda Street,Abu Dhabi,AZ,GMT+04:00 Asia/Dubai,2021
1579-122101,AE,Licensed,24.477553,54.376484,Najda Street,Abu Dhabi,AZ,GMT+04:00 Asia/Dubai,2021
24932-239347,AE,Licensed,24.462847,54.385215,Al Mamoura,ABU DHABI,AZ,GMT+04:00 Asia/Dubai,2021
53351-284987,AE,Licensed,24.495229,54.3834,Marina Mall Abu Dhabi - Borders,Abu Dhabi,AZ,GMT+04:00 Asia/Dubai,2021
34227-33225,AE,Licensed,24.495868,54.383227,"Al Salam Street, Tourist Club Area",Abu Dhabi,AZ,GMT+04:00 Asia/Dubai,2021
63308-296293,AE,Licensed,24.49796,54.387872,Al Falah Street Abu Dhabi,Abu Dhabi,AZ,GMT+04:00 Asia/Dubai,2021
58909-292431,AE,Licensed,24.500899,54.390614,"Al Maryah Island, Abu Dhabi, UAE",Abu Dhabi,AZ,GMT+04:00 Asia/Dubai,2021
57710-291170,AE,Licensed,24.50094,54.390603,Maryah Street,Abu Dhabi,AZ,GMT+04:00 Asia/Dubai,2021
58899-292430,AE,Licensed,24.500926,54.390635,"Al Maryah Island, Abu Dhabi, UAE",Abu Dhabi,AZ,GMT+04:00 Asia/Dubai,2021
57723-291169,AE,Licensed,24.50094,54.390646,Maryah Street,Abu Dhabi,AZ,GMT+04:00 Asia/Dubai,2021
58877-292429,AE,Licensed,24.500955,54.390646,"Al Maryah Island, Abu Dhabi, UAE",Abu Dhabi,AZ,GMT+04:00 Asia/Dubai,2021
52365-281711,AE,Licensed,24.445331,54.389461,Shakhbout Bin Sultan Street,Abu Dhabi,AZ,GMT+04:00 Asia/Dubai,2021
2176-143834,AE,Licensed,24.450186,54.392092,13th Street,Abu Dhabi,AZ,GMT+04:00 Asia/Dubai,2021
18469-188844,AE,Licensed,24.4312,54.385902,Khaleej Al Arabi Street,Abu Dhabi,AZ,GMT+04:00 Asia/Dubai,2021
28809-251348,AE,Licensed,24.496196,54.407427,"Shams Abu Dhabi, Al Reem Island",Abu Dhabi,AZ,GMT+04:00 Asia/Dubai,2021
28810-251346,AE,Licensed,24.436535,54.402578,Airport Road,Abu Dhabi,AZ,GMT+04:00 Asia/Dubai,2021
29539-254261,AE,Licensed,24.435384,54.412496,"25th st, Airport Road",Abu Dhabi,AZ,GMT+04:00 Asia/Dubai,2021
49298-267850,AE,Licensed,24.42637,54.407987,Al Mushref co-operative Society,Abu Dhabi,AZ,GMT+04:00 Asia/Dubai,2021
20423-205465,AE,Licensed,24.446145,54.438583,Al Salam Street,Abu Dhabi,AZ,GMT+04:00 Asia/Dubai,2021
16453-170544,AE,Licensed,24.431739,54.435553,"31st Street, Danat Abu Dhabi",Abu Dhabi,AZ,GMT+04:00 Asia/Dubai,2021
54079-286318,AE,Licensed,24.420273,54.436915,Arabian Gulf Street,Abu Dhabi,AZ,GMT+04:00 Asia/Dubai,2021
24191-236428,AE,Licensed,24.42083,54.440671,"Capital Center, Adnec, Abu Dhabi",Abu Dhabi,AZ,GMT+04:00 Asia/Dubai,2021
20008-200004,AE,Licensed,24.435274,54.455525,Salam Street,Abu Dhabi,AZ,GMT+04:00 Asia/Dubai,2021
22126-218024,AE,Licensed,24.42936,54.46311,Al Salam Street,Abu Dhabi,AZ,GMT+04:00 Asia/Dubai,2021
21605-213406,AE,Licensed,24.554563,54.452659,Saadiyat Island,Abu Dhabi,AZ,GMT+04:00 Asia/Dubai,2021
58351-291395,AE,Licensed,24.413686,54.463396,5th Street,Abu Dhabi,AZ,GMT+04:00 Asia/Dubai,2021
18182-182165,AE,Licensed,24.403721,54.485397,"Dalma Mall, Mussafah",Abu Dhabi,AZ,GMT+04:00 Asia/Dubai,2021
32767-131566,AE,Licensed,24.408591,54.491289,"Shangri-La Souk, Um Al Nar",Abu Dhabi,AZ,GMT+04:00 Asia/Dubai,2021
24931-239348,AE,Licensed,24.432581,54.566565,Raha Gardens Plaza,ABUDHABI,AZ,GMT+04:00 Asia/Dubai,2021
51596-278783,AE,Licensed,24.396449,54.555667,Khalifa City,Abu Dhabi,AZ,GMT+04:00 Asia/Dubai,2021
17688-182164,AE,Licensed,24.334429,54.524197,"Dalma Mall, Mussafah",Abu Dhabi,AZ,GMT+04:00 Asia/Dubai,2021
53349-284986,AE,Licensed,24.543998,54.574401,"SZR, Abu Dhabi Bound",Dubai,DU,GMT+04:00 Asia/Dubai,2021
3886-141408,AE,Licensed,24.365661,54.564211,"Muroor Street, Abu Dhabi Mall",Abu Dhabi,AZ,GMT+04:00 Asia/Dubai,2021
17361-180588,AE,Licensed,24.393428,54.582349,Corner of 16th Street and Aiport Road,Abu Dhabi,AZ,GMT+04:00 Asia/Dubai,2021
3178-141407,AE,Licensed,24.350423,54.569979,Road Al ain Abu Dhabi Road number 22,Abu Dhabi,AZ,GMT+04:00 Asia/Dubai,2021
22963-226644,AE,Licensed,24.488838,54.607892,Yas Island Abu Dhabi,Abu Dhabi,DU,GMT+04:00 Asia/Dubai,2021
24085-235545,AE,Licensed,24.485658,54.607765,Yas Island,Abu Dhabi,AZ,GMT+04:00 Asia/Dubai,2021
24604-238367,AE,Licensed,24.489308,54.608989,YAS Island,Abu Dhabi,AZ,GMT+04:00 Asia/Dubai,2021
34252-54259,AE,Licensed,25.345018,55.39871,Near Spinneys Round Bord,Sharjah,SH,GMT+04:00 Asia/Dubai,2021
56193-290092,AE,Licensed,25.330312,55.430095,Zawaya Street,Sharjah,SH,GMT+04:00 Asia/Dubai,2021
17964-183966,AE,Licensed,25.383157,55.404507,Villa No.3 Corniche Road,Sharjah,SH,GMT+04:00 Asia/Dubai,2021
47089-256771,AE,Licensed,25.389664,55.458399,Sheikh Khalifa Bin Zayed St,Ajman,AJ,GMT+04:00 Asia/Dubai,2021
34217-27108,AE,Licensed,25.309971,55.489652,Airport Road,Sharjah,SH,GMT+04:00 Asia/Dubai,2021
25879-242844,AE,Licensed,25.236671,55.42206,"Etihad Mall, Al Khawaneej Road, Mirdif",Dubai,DU,GMT+04:00 Asia/Dubai,2021
3173-122109,AE,Licensed,25.233864,55.43588,"Plot 262-3104, Al Mizar First",Dubai,DU,GMT+04:00 Asia/Dubai,2021
52293-281355,AE,Licensed,25.441201,55.421213,City Center,Ajman,AJ,GMT+04:00 Asia/Dubai,2021
31338-103600,AE,Licensed,25.224555,55.424622,Mirdif,Dubai,DU,GMT+04:00 Asia/Dubai,2021
49508-259731,AE,Licensed,25.295949,55.499244,University City Road,Sharjah,SH,GMT+04:00 Asia/Dubai,2021
63633-298285,AE,Licensed,25.233631,55.47168,Sheikh Zayed bin Hamdan Al Nahyan Rd,Dubai,DU,GMT+04:00 Asia/Dubai,2021
22331-212325,AE,Licensed,25.413532,55.498456,1 Street 69,Ajman,AJ,GMT+04:00 Asia/Dubai,2021
62129-296298,AE,Licensed,25.247454,55.589786,E102,Sharjah,SH,GMT+04:00 Asia/Dubai,2021
6106-148051,AE,Licensed,25.124772,55.41056,Academic City Rd,Dubai,DU,GMT+04:00 Asia/Dubai,2021
16528-168726,AE,Licensed,25.12683,55.3971,"Emirates Road, Silicon Oasis",Dubai,DU,GMT+04:00 Asia/Dubai,2021
47926-259730,AE,Licensed,25.134306,55.37829,Sheikh Mohammed Bin Zayed Road,Dubai,DU,GMT+04:00 Asia/Dubai,2021
54636-288363,AE,Licensed,25.111384,55.392543,Campus Street,Dubai,DU,GMT+04:00 Asia/Dubai,2021
56371-289639,AE,Licensed,25.111459,55.374001,Al-Ain Dubai Road,Dubai,DU,GMT+04:00 Asia/Dubai,2021
62998-296812,AE,Licensed,24.324871,54.613381,E11 Sheikh Maktoum Bin Rashid Road,Abu Dhabi,AZ,GMT+04:00 Asia/Dubai,2021
1911-138604,AE,Licensed,25.681656,55.780582,Umm-Al Qawain Ajman & Sharjah hwy,Ras Al Khaimah,RK,GMT+04:00 Asia/Dubai,2021
61377-295467,AE,Licensed,25.700741,55.93352,RAK street,Ras Al Khaimah,RK,GMT+04:00 Asia/Dubai,2021
3172-113584,AE,Licensed,25.748301,55.925063,Umm-Al Qawain Ajman and Sharjah hwy,Ras Al Khaimah,RK,GMT+04:00 Asia/Dubai,2021
49510-268965,AE,Licensed,25.770997,55.938703,Cnr of 19B street Al Quawasim Rd,Ras Al Khaimah,RK,GMT+04:00 Asia/Dubai,2021
48961-265989,AE,Licensed,25.785186,55.965559,"Al Muntasir Road, Al Nakheel",Ras al Khaimah,RK,GMT+04:00 Asia/Dubai,2021
34228-219605,AE,Licensed,25.78521,55.965807,Al Muntasir Road,Ras Al Khaimah,RK,GMT+04:00 Asia/Dubai,2021
54631-288360,AE,Licensed,25.784325,55.987856,Campus Street,RAK,RK,GMT+04:00 Asia/Dubai,2021
22697-223524,AE,Licensed,25.541452,55.541801,King Faisal Highway,Umm Al Quwain,UQ,GMT+04:00 Asia/Dubai,2021
55896-289050,AE,Licensed,25.521223,55.543619,The Avenues - Lulu Shopping Centre,Dubai,DU,GMT+04:00 Asia/Dubai,2021
25876-242845,OM,Licensed,25.994194,56.248183,Sultan Qaboous Highway,Muscat,MU,GMT+04:00 Asia/Muscat,2021
23195-228404,OM,Licensed,25.994264,56.248228,Al Khuwayr District,Muscat,MU,GMT+04:00 Asia/Muscat,2021
24187-234510,OM,Licensed,25.994264,56.248318,"Bausher, Sultan Qaboos Highway",Muscat,MU,GMT+04:00 Asia/Muscat,2021
23216-228405,OM,Licensed,25.985017,56.282847,18th of November Street,Muscat,MU,GMT+04:00 Asia/Muscat,2021
1926-141411,AE,Licensed,24.160592,55.807567,Maziad road after Hilton roundabout,Al Ain,AZ,GMT+04:00 Asia/Dubai,2021
17788-183965,AE,Licensed,24.207041,55.759096,"Al Ain Street, Al Jahli",Al Ain,AZ,GMT+04:00 Asia/Dubai,2021
16257-166109,AE,Licensed,24.222205,55.781988,City Road,Al Ain,AZ,GMT+04:00 Asia/Dubai,2021
54627-288356,AE,Licensed,24.183138,55.733621,Campus Street,Alain,AZ,GMT+04:00 Asia/Dubai,2021
17291-169884,AE,Licensed,24.219302,55.753731,"Sheikh Khalifa Bin Zayed Road, Jahli",Al Ain,AZ,GMT+04:00 Asia/Dubai,2021
54629-288355,AE,Licensed,24.172921,55.719899,Campus Street,Alain,AZ,GMT+04:00 Asia/Dubai,2021
50451-274789,AE,Licensed,24.231222,55.733019,"Al Ain Hospital, Al Ain",Al Ain,AZ,GMT+04:00 Asia/Dubai,2021
34332-97778,AE,Licensed,24.243583,55.726779,Baladia Road,Al Ain,AZ,GMT+04:00 Asia/Dubai,2021
30781-99022,AE,Licensed,24.188009,55.68792,Khalidiya St.,Abu Dhabi,AZ,GMT+04:00 Asia/Dubai,2021
24510-238164,AE,Licensed,24.274663,55.779172,"Unit RA 029, Wahat Hili Mall",Al Ain,AZ,GMT+04:00 Asia/Dubai,2021
49299-267848,AE,Licensed,24.243636,55.71701,Haza Bin Zayed Stadium,Al Ain,AZ,GMT+04:00 Asia/Dubai,2021
49784-267456,AE,Licensed,24.24469,55.717253,ADNOC Al Hamriyah  Sharjah,Sharjah,SH,GMT+04:00 Asia/Dubai,2021
63179-296362,AE,Licensed,24.267005,55.734189,Al Ain St,Al Ain,AZ,GMT+04:00 Asia/Dubai,2021
29306-253248,AE,Licensed,24.213316,55.666778,"Al Markhaniya , Al Ain",Al Ain,AZ,GMT+04:00 Asia/Dubai,2021
32640-131563,AE,Licensed,24.195469,55.647858,"Al Ain Abu Dhabi Rd, Khalifa Bin Zayed",Al Ain,AZ,GMT+04:00 Asia/Dubai,2021
29651-254742,AE,Licensed,24.2187,55.641442,Hamdan Bin Mohammad Street 127 street,Al Ain,AZ,GMT+04:00 Asia/Dubai,2021
15938-165686,AE,Licensed,24.48311,55.77399,Corner Al Ain Rd & Baniyas Rd,Abu Dhabi,AZ,GMT+04:00 Asia/Dubai,2021
29562-254257,AE,Licensed,24.104702,55.440751,Al Ain Zoo,Al Ain,AZ,GMT+04:00 Asia/Dubai,2021
53572-285786,AE,Licensed,24.585631,55.053611,"Jebel ali, Duabi",Dubai,DU,GMT+04:00 Asia/Dubai,2021
53442-285606,AE,Licensed,24.585669,55.053585,Sheikh Zayed Road,Dubai,DU,GMT+04:00 Asia/Dubai,2021
27950-248318,AE,Licensed,25.027596,55.267153,close to Arabian Ranches 2,Dubai,DU,GMT+04:00 Asia/Dubai,2021
61827-296160,AE,Licensed,25.355882,56.351082,E99 Rugaylat Street,Sharjah,SH,GMT+04:00 Asia/Dubai,2021
54628-288358,AE,Licensed,25.151276,56.344841,Campus Street,Fujirah,FU,GMT+04:00 Asia/Dubai,2021
17045-172945,AE,Licensed,25.125593,56.30138,MBU to provide address,Fujairah,FU,GMT+04:00 Asia/Dubai,2021
56370-289640,AE,Licensed,25.133235,56.346149,Fuierah street,Fujeirah,FU,GMT+04:00 Asia/Dubai,2021
32073-107463,AE,Licensed,25.074454,55.402717,Dubai Outlet mall,Dubai,DU,GMT+04:00 Asia/Dubai,2021
56754-289929,AE,Licensed,25.009655,55.29137,Town Square,dubai,DU,GMT+04:00 Asia/Dubai,2021
51595-278784,AE,Licensed,24.303396,54.622076,Old Baniyas,Abu Dhabi,AZ,GMT+04:00 Asia/Dubai,2021
49327-268228,AE,Licensed,24.457592,54.673552,"Al Reef 1, Downtown",Abu Dhabi,AZ,GMT+04:00 Asia/Dubai,2021
23549-231166,AE,Licensed,24.386922,54.723377,Al Shamkha,Abu Dhabi,DU,GMT+04:00 Asia/Dubai,2021
20772-207664,AE,Licensed,24.454883,54.723729,Al Falah Village 2 Centre,Abu Dhabi,AZ,GMT+04:00 Asia/Dubai,2021
20113-195784,AE,Licensed,24.523448,54.670817,Sheikh Zayed Road,Abu Dhabi,AZ,GMT+04:00 Asia/Dubai,2021
4034-136938,AR,Licensed,-34.547348,-58.485948,Melian Avenida 4602,Buenos Aires,C,GMT+00:00 America/Buenos_Aires,2021
3525-142748,AR,Licensed,-34.547348,-58.485858,Melian Avenida 4602,Buenos Aires,C,GMT+00:00 America/Buenos_Aires,2021
13054-156007,AR,Licensed,-34.550916,-58.466774,"Av. Cabildo 3500, esq. Juana Azurduy",Buenos Aires,C,GMT+00:00 America/Buenos_Aires,2021
21884-185944,AR,Licensed,-34.535834,-58.466928,Av. del Libertador 101,Buenos Aires,B,GMT+00:00 America/Buenos_Aires,2021
15478-161685,AR,Licensed,-34.525983,-58.474728,"Av. Maipu 940, Vicente Lopez",Buenos Aires,B,GMT+00:00 America/Buenos_Aires,2021
47283-246923,AR,Licensed,-34.557695,-58.460546,"Roosevelt 2408, esquina Av. Cabildo",Buenos Aires,C,GMT+00:00 America/Buenos_Aires,2021
15654-164107,AR,Licensed,-34.562778,-58.456276,Avenida Cabildo 2020,Buenos Aires,C,GMT+00:00 America/Buenos_Aires,2021
15458-161684,AR,Licensed,-34.576668,-58.482647,"Av. Triunvirato 4402, esq. Mendoza",Buenos Aires,C,GMT+00:00 America/Buenos_Aires,2021
20331-204904,AR,Licensed,-34.554794,-58.449336,"Av. del Libertador 6200, esq. Olazabal",Buenos Aires,C,GMT+00:00 America/Buenos_Aires,2021
1284-140707,AR,Licensed,-34.572935,-58.459374,Elcano 3179,Buenos Aires,C,GMT+00:00 America/Buenos_Aires,2021
29536-246926,AR,Licensed,-34.55983,-58.445274,"Pampa 1502, esquina Libertador",Buenos Aires,C,GMT+00:00 America/Buenos_Aires,2021
49461-269445,AR,Licensed,-34.509093,-58.491947,Maipu 2910,Buenos Aires,A,GMT+00:00 America/Buenos_Aires,2021
1270-136935,AR,Licensed,-34.568813,-58.443745,Av Federico Lacroze 2301 (esq 3 de Febr),Buenos Aires,C,GMT+00:00 America/Buenos_Aires,2021
16690-174425,AR,Licensed,-34.570443,-58.443969,Avenida Cabildo 702 esquina Olleros,Buenos Aires,C,GMT+00:00 America/Buenos_Aires,2021
7123-150606,AR,Licensed,-34.567794,-58.4368,Maure 1818,Buenos Aires,C,GMT+00:00 America/Buenos_Aires,2021
54216-286480,AR,Licensed,-34.508636,-58.523224,Parana 3745,Buenos Aires,B,GMT+00:00 America/Buenos_Aires,2021
47294-254164,AR,Licensed,-34.578014,-58.438144,"Nicaragua 6045, CABA",Buenos Aires,B,GMT+00:00 America/Buenos_Aires,2021
1271-136936,AR,Licensed,-34.506768,-58.523491,Parana 3745,Buenos Aires,B,GMT+00:00 America/Buenos_Aires,2021
25324-219149,AR,Licensed,-34.584575,-58.435814,Honduras 5550 Ciudad de Buenos Aires,Buenos Aires,C,GMT+00:00 America/Buenos_Aires,2021
15509-158844,AR,Licensed,-34.57519,-58.425356,"Av. Intendente Bullrich 345, Palermo",Buenos Aires,C,GMT+00:00 America/Buenos_Aires,2021
49469-269451,AR,Licensed,-34.489839,-58.485391,Av del Libertador 13100,Buenos Aires,A,GMT+00:00 America/Buenos_Aires,2021
16744-173424,AR,Licensed,-34.571917,-58.42168,Av. Del libertador 3800,Buenos Aires,C,GMT+00:00 America/Buenos_Aires,2021
20313-198064,AR,Licensed,-34.581832,-58.42804,Godoy Cruz 2400,Buenos Aires,C,GMT+00:00 America/Buenos_Aires,2021
26540-219150,AR,Licensed,-34.489259,-58.499991,"Alvear 47, Martinez",Buenos Aires,B,GMT+00:00 America/Buenos_Aires,2021
51308-278015,AR,Licensed,-34.558379,-58.41019,Av. Costanera Rafael Obligado s/n,CABA,B,GMT+00:00 America/Buenos_Aires,2021
49438-156016,AR,Licensed,-34.574442,-58.416297,"Serrano 1545, Palermo",Buenos Aires,C,GMT+00:00 America/Buenos_Aires,2021
24876-231226,AR,Licensed,-34.598666,-58.440152,"Av. Corrientes 5347, Villa Crespo",Buenos Aires,C,GMT+00:00 America/Buenos_Aires,2021
1290-142064,AR,Licensed,-34.589835,-58.425611,Malabia 1720,Buenos Aires,C,GMT+00:00 America/Buenos_Aires,2021
17243-180104,AR,Licensed,-34.611792,-58.518163,Quevedo 3365,Buenos Aires,C,GMT+00:00 America/Buenos_Aires,2021
57103-289481,AR,Licensed,-34.497796,-58.545517,Av. Fondo de la Legua 525,San Isidro,B,GMT+00:00 America/Buenos_Aires,2021
3629-142529,AR,Licensed,-34.580807,-58.410449,Cabello 3602 esq. Scalabrini Ortiz,Buenos Aires,C,GMT+00:00 America/Buenos_Aires,2021
25325-232985,AR,Licensed,-34.586575,-58.414098,Julian Alvarez esq. Santa Fe,BUENOS AIRES,C,GMT+00:00 America/Buenos_Aires,2021
7027-149890,AR,Licensed,-34.57785,-58.405995,Jeronimo Salguero 2294,Buenos Aires,C,GMT+00:00 America/Buenos_Aires,2021
9199-152184,AR,Licensed,-34.575586,-58.404014,Jeronimo Salguero 3172,Buenos Aires,C,GMT+00:00 America/Buenos_Aires,2021
32499-294750,AR,Licensed,-34.587978,-58.409652,Av. Santa Fe 3253,Buenos Aires,C,GMT+00:00 America/Buenos_Aires,2021
15059-157325,AR,Licensed,-34.592319,-58.412618,"Av. Coronel Diaz 1601, esq. Mansilla",Buenos Aires,C,GMT+00:00 America/Buenos_Aires,2021
50998-276869,AR,Licensed,-34.587413,-58.407765,Billinghurst 2072,Buenos Aires,B,GMT+00:00 America/Buenos_Aires,2021
16786-175824,AR,Licensed,-34.490901,-58.547632,Avenida Segundo Fernandez 114,Buenos Aires,B,GMT+00:00 America/Buenos_Aires,2021
15008-157047,AR,Licensed,-34.470386,-58.511856,"Belgrano, 263 San Isidro",Buenos Aires,B,GMT+00:00 America/Buenos_Aires,2021
15058-157324,AR,Licensed,-34.584775,-58.399801,Avenida Las Heras 2601,Buenos Aires,C,GMT+00:00 America/Buenos_Aires,2021
21445-212345,AR,Licensed,-34.618671,-58.437291,Av. Rivadavia 5071,CABA,C,GMT+00:00 America/Buenos_Aires,2021
15005-157045,AR,Licensed,-34.617189,-58.43399,Av. Rivadavia 4893,Buenos Aires,C,GMT+00:00 America/Buenos_Aires,2021
26464-238685,AR,Licensed,-34.597871,-58.406615,Jean Jaures 1015,Buenos Aires,C,GMT+00:00 America/Buenos_Aires,2021
3554-153291,AR,Licensed,-34.590791,-58.400619,Avenida Pueyrredon 1761,Buenos Aires,C,GMT+00:00 America/Buenos_Aires,2021
6177-149892,AR,Licensed,-34.615562,-58.4291,Avenida La Plata 4,Buenos Aires,C,GMT+00:00 America/Buenos_Aires,2021
